station,time,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF,TOT-RF,latitude,longitude,PM2.5_pred
"IGI Airport (T3), Delhi - IMD",2022-01-27,81.49374999999999,139.85208333333333,32.25666666666667,26.48875,58.746249999999996,,,3.2475,13.8225,,,,,,,,,,0.0,28.5627763,77.1180053,122.85935879099924
"IGI Airport (T3), Delhi - IMD",2022-01-28,76.73166666666667,137.64458333333334,32.126250000000006,27.628333333333334,59.74708333333333,,,2.85,16.965,,,,,,,,,,0.0,28.5627763,77.1180053,111.76849623310669
"IGI Airport (T3), Delhi - IMD",2022-01-29,96.81541666666665,189.7229166666667,86.83624999999999,35.724583333333335,122.56625000000001,,,3.43375,14.302916666666667,,,,,,,,,,0.0,28.5627763,77.1180053,128.22173547840188
"IGI Airport (T3), Delhi - IMD",2022-01-30,103.38416666666667,171.41833333333332,39.51916666666667,28.023749999999996,67.53666666666668,,,3.1300000000000003,17.265,,,,,,,,,,0.0,28.5627763,77.1180053,149.34464962037447
"IGI Airport (T3), Delhi - IMD",2022-01-31,162.29749999999999,274.2225,130.60333333333332,37.64833333333333,166.61499999999998,,,4.11,14.69375,,,,,,,,,,0.0,28.5627763,77.1180053,215.89711294975055
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-01,170.28782608695653,358.3029166666666,48.21142857142858,100.74476190476192,91.35428571428572,96.97428571428571,3.905217391304348,1.2117391304347829,6.582173913043477,5.462727272727273,6.819545454545454,72.56208333333333,2.4141666666666666,239.87374999999997,95.11625,,12.291666666666666,,0.0,28.6811736,77.3025234,240.15996034714712
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-02,193.95541666666668,431.8141666666667,60.71666666666666,120.87583333333333,111.98416666666667,97.41624999999999,9.655416666666666,1.76375,7.965416666666666,3.875,5.965,70.72916666666667,2.0745833333333334,266.15749999999997,98.63041666666668,,13.215416666666664,,0.0,28.6811736,77.3025234,270.7064726353928
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-03,174.82500000000002,395.67541666666665,28.18375,114.96875,82.73916666666666,88.02958333333333,4.4887500000000005,0.94875,8.752083333333333,4.729166666666667,7.971666666666667,70.33416666666666,2.0316666666666663,242.62208333333334,93.16041666666668,,13.648750000000001,,0.0,28.6811736,77.3025234,246.79126668573608
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-04,162.3975,406.6145833333333,53.06458333333334,140.955,116.18958333333335,111.585,5.955416666666667,1.8709523809523811,7.595833333333334,3.348333333333333,8.0525,65.30916666666667,2.0058333333333334,211.0270833333333,92.30833333333334,,15.535416666666668,,0.0,28.6811736,77.3025234,217.142366074048
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-05,215.36708333333334,448.49749999999995,34.80833333333334,131.95125,96.93166666666666,107.15416666666665,4.363478260869565,1.3504166666666668,4.8187500000000005,3.56,8.287083333333333,91.27666666666669,2.5241666666666664,143.73708333333335,38.62708333333333,,13.241666666666667,,0.0,28.6811736,77.3025234,269.73698791445014
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-06,65.0775,178.04875,11.398333333333333,69.22333333333334,45.36249999999999,58.81375,13.3225,1.1054166666666667,6.164583333333333,3.0216666666666665,6.422499999999999,85.44875,3.049583333333333,150.1825,80.32416666666667,,15.367500000000001,,0.0,28.6811736,77.3025234,108.88676916290231
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-07,50.56833333333333,115.71291666666667,6.5879166666666675,58.36541666666667,35.8425,51.79625000000001,14.635833333333332,0.5925,6.515,2.764583333333333,6.421250000000001,86.27874999999999,4.299166666666666,164.32625,59.39625000000001,,16.0825,,0.0,28.6811736,77.3025234,70.92743379743379
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-08,35.44130434782608,95.12526315789474,6.218695652173913,54.76739130434783,33.64826086956522,43.72521739130435,17.019090909090913,0.9054545454545455,6.555217391304347,1.5682608695652172,3.2095652173913045,95.53652173913044,2.7369565217391307,138.22478260869565,37.9104347826087,,15.599130434782607,,0.0,28.6811736,77.3025234,61.483614611536645
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-09,51.647000000000006,98.90333333333334,5.572,46.094,28.595000000000006,38.178000000000004,15.255,0.859,6.848000000000001,2.178888888888889,4.617777777777778,94.55000000000001,2.5650000000000004,206.83900000000003,23.7,,13.811000000000002,,0.0,28.6811736,77.3025234,44.378087521107545
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-10,81.0115789473684,164.96473684210525,11.17,70.31894736842105,45.75368421052631,47.42421052631579,16.06388888888889,0.9378947368421052,7.868947368421052,1.926842105263158,4.39,80.80526315789474,2.857894736842105,244.6605263157895,106.51736842105262,,13.701052631578946,,0.0,28.6811736,77.3025234,89.7523052989613
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-11,85.31428571428572,182.08714285714285,9.672222222222222,80.91777777777777,50.10111111111111,58.145555555555546,10.116666666666667,0.2516666666666667,7.432142857142856,2.0246153846153847,4.607692307692308,79.64142857142858,3.7792857142857144,330.79714285714283,144.725,,12.880714285714287,,0.0,28.6811736,77.3025234,92.99300460146847
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-12,87.10681818181818,182.51545454545456,8.03608695652174,96.22695652173913,56.80869565217391,88.0,8.506499999999999,0.6409523809523809,7.622727272727272,3.079411764705882,4.964705882352941,80.28565217391304,1.833913043478261,251.87347826086958,77.20260869565217,,11.939565217391305,,0.0,28.6811736,77.3025234,115.5677815429772
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-13,149.2052380952381,302.6738095238095,26.908095238095235,130.5495238095238,89.87666666666667,119.6742857142857,3.951052631578947,1.8116666666666665,6.795238095238095,2.703809523809524,4.688571428571429,92.6057142857143,2.031904761904762,197.5190476190476,74.03428571428572,,10.69047619047619,,0.0,28.6811736,77.3025234,204.64579191357132
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-14,166.57954545454547,327.85727272727274,18.294090909090908,100.66954545454543,67.34272727272727,92.04681818181818,3.3445454545454543,1.2027272727272729,5.98,3.411363636363636,5.7272727272727275,95.34909090909092,2.4663636363636363,208.14363636363635,53.43318181818183,,9.955,,0.0,28.6811736,77.3025234,184.5669634802787
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-15,116.16045454545453,190.27318181818183,8.094090909090909,72.97272727272728,44.68090909090909,65.59,4.303181818181819,0.9272727272727272,6.508636363636364,3.6777272727272727,5.790454545454546,91.28636363636365,2.5181818181818185,234.40772727272724,48.97772727272727,,9.843636363636364,,0.0,28.6811736,77.3025234,118.5587923333032
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-16,113.50916666666667,203.99958333333333,10.869166666666667,75.51791666666666,48.23166666666666,76.61,4.873333333333332,0.7077272727272726,7.611250000000001,5.3066666666666675,9.47125,85.38833333333332,2.2095833333333332,187.2245833333333,82.50541666666666,,9.870416666666666,,0.0,28.6811736,77.3025234,137.08896847822012
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-17,181.51333333333332,312.6890476190476,14.067619047619049,97.91333333333334,62.51809523809524,96.57380952380952,4.007619047619047,1.48,7.282857142857143,4.242380952380953,7.340476190476189,83.43619047619048,2.0547619047619046,125.05095238095237,68.92142857142856,,10.74,,0.0,28.6811736,77.3025234,173.73245052753205
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-18,148.41125000000002,256.715,11.812916666666666,81.86208333333333,52.304166666666674,89.14375,3.2050000000000005,0.9195652173913043,6.410833333333334,4.46,7.6933333333333325,84.24166666666666,2.7225,319.13708333333335,78.6725,,10.653333333333334,,0.0,28.6811736,77.3025234,178.8273811026936
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-19,176.265,338.7704166666667,15.112083333333333,81.77708333333334,54.90541666666667,96.05,3.4545833333333333,1.285,7.069166666666667,3.9454166666666666,7.4004166666666675,86.31416666666667,2.8658333333333332,223.09,70.20541666666666,,11.15,,0.0,28.6811736,77.3025234,186.5593872996373
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-20,195.80791666666667,414.48166666666674,21.87,85.7275,62.38041666666667,121.18458333333335,3.7325000000000004,0.9641666666666667,5.832916666666667,4.6362499999999995,7.860416666666667,91.32583333333332,1.8420833333333333,157.75875,70.62708333333333,,12.122083333333336,,0.0,28.6811736,77.3025234,239.4259868832695
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-21,167.11142857142858,366.0535,32.347142857142856,99.85761904761905,78.17095238095237,152.66857142857143,5.193333333333333,0.741,5.897142857142858,5.829,12.520500000000002,88.53304347826086,1.8795652173913042,143.29130434782607,68.49652173913044,,12.659130434782607,,0.0,28.6811736,77.3025234,199.89404000366528
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-22,110.8275,218.39166666666665,8.8575,63.25958333333333,40.21666666666667,95.205,7.404583333333332,1.6033333333333335,5.252083333333332,3.66,7.603750000000001,91.25333333333333,2.2595833333333335,139.12291666666667,28.91333333333333,,12.611249999999998,,0.0,28.6811736,77.3025234,132.21754664916193
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-23,83.46166666666666,145.02374999999998,14.3725,58.68375,42.221666666666664,101.29291666666666,7.984999999999999,1.2729166666666667,5.607083333333333,3.526666666666667,5.429166666666667,92.53041666666667,1.7720833333333335,208.82291666666666,60.607916666666675,,11.897499999999999,,0.0,28.6811736,77.3025234,110.29269028654411
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-24,128.09166666666667,258.24291666666664,44.932500000000005,72.02749999999999,73.66000000000001,126.90833333333335,2.9029166666666666,1.3316666666666668,4.847499999999999,4.565416666666667,8.269583333333332,91.96791666666667,1.3291666666666668,155.97958333333332,102.66624999999999,,10.49625,,0.0,28.6811736,77.3025234,114.82309892929987
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-25,106.02166666666666,213.99666666666667,26.714166666666667,66.10583333333334,55.98208333333333,104.22791666666666,18.197083333333335,1.3816666666666666,3.7887500000000003,5.941666666666667,9.245,93.40708333333333,1.8324999999999998,273.80916666666667,89.29291666666667,,9.582916666666668,,0.0,28.6811736,77.3025234,124.45558598488977
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-26,113.38375,234.12416666666664,25.592916666666664,70.24958333333332,57.25416666666667,114.30916666666667,10.712499999999999,1.41875,5.0995833333333325,7.961666666666666,12.313333333333333,88.71541666666667,1.90625,292.08750000000003,133.85833333333332,,11.021666666666667,,0.0,28.6811736,77.3025234,130.89245327993896
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-27,95.81541666666665,217.4629166666667,17.865,91.21083333333333,62.04583333333333,116.23333333333333,13.015833333333333,1.3412499999999998,5.8825,6.309166666666667,10.23125,78.77083333333333,2.192083333333333,299.2554166666667,151.23125000000002,,12.58625,,0.0,28.6811736,77.3025234,122.48247282608696
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-28,74.2625,178.835,12.8175,85.82291666666667,55.189166666666665,106.32208333333334,17.0,1.21875,7.39375,6.963333333333334,15.566250000000002,58.9125,2.5708333333333333,287.59541666666667,158.6575,,13.590833333333334,,0.0,28.6811736,77.3025234,111.83347430328213
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-29,106.22083333333335,216.1975,32.1725,91.13291666666665,73.45125,110.28083333333332,11.648750000000001,1.4266666666666665,5.870416666666666,6.1379166666666665,11.569166666666668,65.2675,2.47,276.58916666666664,159.14166666666668,,14.090416666666664,,0.0,28.6811736,77.3025234,127.9742245134896
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-30,116.115,238.1645833333333,10.181666666666667,74.90958333333333,47.365,68.65083333333334,12.90125,1.41875,5.931666666666666,6.65875,9.865,61.77916666666667,2.932916666666667,291.54833333333335,177.70583333333335,,15.685833333333335,,0.0,28.6811736,77.3025234,149.0096276905499
"IHBAS, Dilshad Garden, Delhi - CPCB",2022-01-31,170.3173684210526,361.71789473684214,76.49,80.81947368421052,101.30842105263157,154.57157894736844,19.95352941176471,1.450625,3.332105263157895,6.0268421052631584,10.764736842105263,87.47263157894737,1.7599999999999998,149.5578947368421,154.19368421052633,,12.285263157894738,,0.0,28.6811736,77.3025234,215.68606378077547
"ITO, Delhi - CPCB",2022-01-01,209.92708333333334,255.8575,32.500416666666666,27.03458333333333,40.80625,28.681249999999995,14.155000000000001,2.4379166666666667,13.309166666666664,11.988333333333335,,,,,,,,,0.0,28.628624,77.24106,239.11682199855827
"ITO, Delhi - CPCB",2022-01-02,241.98958333333334,305.65958333333333,35.358333333333334,29.002499999999998,44.173333333333325,28.087499999999995,15.790833333333332,1.96875,13.584166666666667,13.836666666666666,,,,,,,,,0.0,28.628624,77.24106,269.44241561784895
"ITO, Delhi - CPCB",2022-01-03,211.98958333333334,265.3541666666667,33.09291666666667,28.268333333333334,41.956250000000004,28.64625,15.519583333333335,1.5729166666666667,15.177083333333334,15.7975,,,,,,,,,0.0,28.628624,77.24106,245.81325133485888
"ITO, Delhi - CPCB",2022-01-04,168.77416666666667,213.61791666666667,39.37583333333333,31.888749999999998,48.9975,28.33375,18.63083333333333,2.720416666666667,13.165833333333333,9.6775,,,,,,,,,0.0,28.628624,77.24106,216.97455905650415
"ITO, Delhi - CPCB",2022-01-05,212.26041666666666,250.40625,50.56208333333333,39.317083333333336,62.02708333333334,26.6925,14.179166666666669,3.299166666666667,10.077499999999999,14.924583333333333,,,,,,,,,0.0,28.628624,77.24106,269.81874230041507
"ITO, Delhi - CPCB",2022-01-06,78.24291666666666,98.51375,22.474347826086955,24.306956521739128,31.203478260869566,29.943043478260872,10.892272727272728,1.2765217391304347,10.794583333333334,6.053809523809524,,,,,,,,,0.0,28.628624,77.24106,108.54031082956898
"ITO, Delhi - CPCB",2022-01-07,53.364583333333336,68.56958333333334,19.687083333333334,23.739166666666666,28.626250000000002,30.458333333333332,14.550833333333335,0.7933333333333333,12.337916666666667,11.066250000000002,,,,,,,,,0.0,28.628624,77.24106,70.85185947310947
"ITO, Delhi - CPCB",2022-01-08,36.32899999999999,40.221000000000004,16.712083333333332,23.099999999999998,25.874583333333334,31.236666666666668,4.102916666666666,0.13125,12.322916666666666,2.189166666666667,,,,,,,,,0.0,28.628624,77.24106,61.46025419963733
